App Openings,Place Name,Quarter,Registered Users Count,State,Year
169508.0,nuapada district,2,31028.0,odisha,2019
1240564.0,kendujhar district,2,188657.0,odisha,2019
914245.0,mayurbhanj district,2,160372.0,odisha,2019
666626.0,jharsuguda district,2,96854.0,odisha,2019
224490.0,kandhamal district,2,37163.0,odisha,2019
115108.0,deogarh district,2,18095.0,odisha,2019
1387389.0,sundargarh district,2,226776.0,odisha,2019
978199.0,jagatsinghapur district,2,153830.0,odisha,2019
675453.0,balangir district,2,117914.0,odisha,2019
1895403.0,baleshwar district,2,299757.0,odisha,2019
1311018.0,puri district,2,217206.0,odisha,2019
322469.0,sonepur district,2,51948.0,odisha,2019
7930262.0,khordha district,2,826007.0,odisha,2019
181501.0,boudh district,2,30269.0,odisha,2019
228235.0,gajapati district,2,34063.0,odisha,2019
714824.0,nayagarh district,2,106745.0,odisha,2019
215008.0,nabarangpur district,2,37091.0,odisha,2019
977239.0,kendrapara district,2,144710.0,odisha,2019
3063305.0,cuttack district,2,417809.0,odisha,2019
1883106.0,rayagada district,3,81196.0,odisha,2019
1770193.0,koraput district,3,90678.0,odisha,2019
446171.0,malkangiri district,3,25857.0,odisha,2019
3503548.0,sambalpur district,3,149742.0,odisha,2019
2118541.0,kalahandi district,3,112424.0,odisha,2019
4028738.0,anugul district,3,187022.0,odisha,2019
8383336.0,ganjam district,3,414068.0,odisha,2019
6991225.0,jajapur district,3,290776.0,odisha,2019
1973668.0,bargarh district,3,119622.0,odisha,2019
3279953.0,dhenkanal district,3,150597.0,odisha,2019
4377167.0,bhadrak district,3,208757.0,odisha,2019
568521.0,nuapada district,3,34914.0,odisha,2019
4496490.0,kendujhar district,3,208218.0,odisha,2019
3166440.0,mayurbhanj district,3,176327.0,odisha,2019
2336777.0,jharsuguda district,3,106457.0,odisha,2019
795760.0,kandhamal district,3,41900.0,odisha,2019
385807.0,deogarh district,3,19720.0,odisha,2019
5131770.0,sundargarh district,3,253356.0,odisha,2019
3598002.0,jagatsinghapur district,3,171851.0,odisha,2019
2336121.0,balangir district,3,130092.0,odisha,2019
7191498.0,baleshwar district,3,329289.0,odisha,2019
5911543.0,puri district,3,247141.0,odisha,2019
1076619.0,sonepur district,3,56059.0,odisha,2019
33532118.0,khordha district,3,916565.0,odisha,2019
649830.0,boudh district,3,33031.0,odisha,2019
854904.0,gajapati district,3,38597.0,odisha,2019
2576604.0,nayagarh district,3,118109.0,odisha,2019
760438.0,nabarangpur district,3,41265.0,odisha,2019
3266982.0,kendrapara district,3,160728.0,odisha,2019
12789586.0,cuttack district,3,472851.0,odisha,2019
2572175.0,rayagada district,4,92855.0,odisha,2019
2326008.0,koraput district,4,102837.0,odisha,2019
632262.0,malkangiri district,4,31023.0,odisha,2019
4708646.0,sambalpur district,4,168622.0,odisha,2019
3046813.0,kalahandi district,4,129224.0,odisha,2019
5740433.0,anugul district,4,211167.0,odisha,2019
12099189.0,ganjam district,4,469522.0,odisha,2019
10791411.0,jajapur district,4,332074.0,odisha,2019
3019216.0,bargarh district,4,136729.0,odisha,2019
5199811.0,dhenkanal district,4,170565.0,odisha,2019
7595626.0,bhadrak district,4,243586.0,odisha,2019
821156.0,nuapada district,4,40688.0,odisha,2019
6256026.0,kendujhar district,4,234041.0,odisha,2019
4795515.0,mayurbhanj district,4,203618.0,odisha,2019
3043576.0,jharsuguda district,4,117987.0,odisha,2019
1084664.0,kandhamal district,4,48304.0,odisha,2019
574934.0,deogarh district,4,22648.0,odisha,2019
6637700.0,sundargarh district,4,284913.0,odisha,2019
5466695.0,jagatsinghapur district,4,197964.0,odisha,2019
3375561.0,balangir district,4,148963.0,odisha,2019
13408306.0,baleshwar district,4,377976.0,odisha,2019
8659610.0,puri district,4,285955.0,odisha,2019
1776783.0,sonepur district,4,62975.0,odisha,2019
44567691.0,khordha district,4,1014134.0,odisha,2019
1013838.0,boudh district,4,37879.0,odisha,2019
1166530.0,gajapati district,4,44569.0,odisha,2019
4436958.0,nayagarh district,4,135006.0,odisha,2019
1054713.0,nabarangpur district,4,48075.0,odisha,2019
5492952.0,kendrapara district,4,186668.0,odisha,2019
18540921.0,cuttack district,4,534970.0,odisha,2019
3025726.0,rayagada district,1,103064.0,odisha,2020
2622470.0,koraput district,1,113919.0,odisha,2020
810134.0,malkangiri district,1,36017.0,odisha,2020
4724765.0,sambalpur district,1,183534.0,odisha,2020
3197740.0,kalahandi district,1,142961.0,odisha,2020
5485228.0,anugul district,1,228339.0,odisha,2020
12390552.0,ganjam district,1,512643.0,odisha,2020
9687172.0,jajapur district,1,359087.0,odisha,2020
2865892.0,bargarh district,1,150139.0,odisha,2020
4758117.0,dhenkanal district,1,184164.0,odisha,2020
6416683.0,bhadrak district,1,265259.0,odisha,2020
928386.0,nuapada district,1,46063.0,odisha,2020
6031627.0,kendujhar district,1,253988.0,odisha,2020
4509442.0,mayurbhanj district,1,223893.0,odisha,2020
3176128.0,jharsuguda district,1,127804.0,odisha,2020
1143401.0,kandhamal district,1,53868.0,odisha,2020
588130.0,deogarh district,1,25015.0,odisha,2020
7099354.0,sundargarh district,1,313040.0,odisha,2020
5184722.0,jagatsinghapur district,1,216687.0,odisha,2020
3439280.0,balangir district,1,164257.0,odisha,2020
9737201.0,baleshwar district,1,410789.0,odisha,2020
7876252.0,puri district,1,311477.0,odisha,2020
1509358.0,sonepur district,1,68480.0,odisha,2020
40264249.0,khordha district,1,1083466.0,odisha,2020
931633.0,boudh district,1,41238.0,odisha,2020
1430994.0,gajapati district,1,49762.0,odisha,2020
3586937.0,nayagarh district,1,145821.0,odisha,2020
1277587.0,nabarangpur district,1,54715.0,odisha,2020
5058749.0,kendrapara district,1,205010.0,odisha,2020
16160713.0,cuttack district,1,578471.0,odisha,2020
2859051.0,rayagada district,2,114240.0,odisha,2020
2588267.0,koraput district,2,126636.0,odisha,2020
882743.0,malkangiri district,2,41696.0,odisha,2020
3888601.0,sambalpur district,2,201035.0,odisha,2020
3389921.0,kalahandi district,2,160811.0,odisha,2020
5337471.0,anugul district,2,248700.0,odisha,2020
11974700.0,ganjam district,2,560047.0,odisha,2020
9254465.0,jajapur district,2,387797.0,odisha,2020
3024771.0,bargarh district,2,167531.0,odisha,2020
4661195.0,dhenkanal district,2,200973.0,odisha,2020
6485760.0,bhadrak district,2,289015.0,odisha,2020
1077096.0,nuapada district,2,53151.0,odisha,2020
5986548.0,kendujhar district,2,277734.0,odisha,2020
4440857.0,mayurbhanj district,2,247446.0,odisha,2020
3167223.0,jharsuguda district,2,140220.0,odisha,2020
1296520.0,kandhamal district,2,61330.0,odisha,2020
638794.0,deogarh district,2,28252.0,odisha,2020
6566112.0,sundargarh district,2,346937.0,odisha,2020
5379176.0,jagatsinghapur district,2,236758.0,odisha,2020
3519674.0,balangir district,2,183430.0,odisha,2020
8652777.0,baleshwar district,2,445299.0,odisha,2020
7420337.0,puri district,2,338770.0,odisha,2020
1530473.0,sonepur district,2,75331.0,odisha,2020
23751632.0,khordha district,2,1152010.0,odisha,2020
940501.0,boudh district,2,45662.0,odisha,2020
1371800.0,gajapati district,2,55642.0,odisha,2020
3696555.0,nayagarh district,2,157747.0,odisha,2020
1303051.0,nabarangpur district,2,62742.0,odisha,2020
5599454.0,kendrapara district,2,226451.0,odisha,2020
13997247.0,cuttack district,2,624922.0,odisha,2020
3762788.0,rayagada district,3,126410.0,odisha,2020
3437166.0,koraput district,3,141282.0,odisha,2020
1095975.0,malkangiri district,3,47520.0,odisha,2020
5114268.0,sambalpur district,3,219120.0,odisha,2020
4193630.0,kalahandi district,3,178315.0,odisha,2020
6884775.0,anugul district,3,270460.0,odisha,2020
16162114.0,ganjam district,3,611699.0,odisha,2020
11824235.0,jajapur district,3,417525.0,odisha,2020
3628788.0,bargarh district,3,184711.0,odisha,2020
5681950.0,dhenkanal district,3,218003.0,odisha,2020
8166867.0,bhadrak district,3,314312.0,odisha,2020
1258669.0,nuapada district,3,59403.0,odisha,2020
7716764.0,kendujhar district,3,302384.0,odisha,2020
5578497.0,mayurbhanj district,3,270844.0,odisha,2020
4003243.0,jharsuguda district,3,152813.0,odisha,2020
1578514.0,kandhamal district,3,69124.0,odisha,2020
770291.0,deogarh district,3,31745.0,odisha,2020
8667464.0,sundargarh district,3,381666.0,odisha,2020
6866006.0,jagatsinghapur district,3,257975.0,odisha,2020
4376520.0,balangir district,3,201628.0,odisha,2020
11256058.0,baleshwar district,3,481741.0,odisha,2020
9556331.0,puri district,3,369877.0,odisha,2020
1721885.0,sonepur district,3,81435.0,odisha,2020
37649694.0,khordha district,3,1232760.0,odisha,2020
1111802.0,boudh district,3,49769.0,odisha,2020
1854939.0,gajapati district,3,62087.0,odisha,2020
4500388.0,nayagarh district,3,170588.0,odisha,2020
1618683.0,nabarangpur district,3,70877.0,odisha,2020
7165704.0,kendrapara district,3,249580.0,odisha,2020
18393658.0,cuttack district,3,676102.0,odisha,2020
5150470.0,rayagada district,4,139714.0,odisha,2020
4690755.0,koraput district,4,157029.0,odisha,2020
1432194.0,malkangiri district,4,54166.0,odisha,2020
6917790.0,sambalpur district,4,238826.0,odisha,2020
5296877.0,kalahandi district,4,196340.0,odisha,2020
8883260.0,anugul district,4,293242.0,odisha,2020
21285202.0,ganjam district,4,669973.0,odisha,2020
15145332.0,jajapur district,4,451339.0,odisha,2020
4624350.0,bargarh district,4,202272.0,odisha,2020
7290490.0,dhenkanal district,4,236599.0,odisha,2020
10037935.0,bhadrak district,4,342034.0,odisha,2020
1553389.0,nuapada district,4,66020.0,odisha,2020
10002591.0,kendujhar district,4,328498.0,odisha,2020
7049868.0,mayurbhanj district,4,295929.0,odisha,2020
5191792.0,jharsuguda district,4,166109.0,odisha,2020
2083608.0,kandhamal district,4,77202.0,odisha,2020
953637.0,deogarh district,4,34813.0,odisha,2020
11577951.0,sundargarh district,4,418311.0,odisha,2020
8638789.0,jagatsinghapur district,4,280051.0,odisha,2020
5584366.0,balangir district,4,221229.0,odisha,2020
13732431.0,baleshwar district,4,520429.0,odisha,2020
12511428.0,puri district,4,402457.0,odisha,2020
2109317.0,sonepur district,4,88176.0,odisha,2020
53302329.0,khordha district,4,1323794.0,odisha,2020
1368082.0,boudh district,4,54203.0,odisha,2020
2495923.0,gajapati district,4,69150.0,odisha,2020
5735089.0,nayagarh district,4,184916.0,odisha,2020
2148731.0,nabarangpur district,4,79855.0,odisha,2020
8654637.0,kendrapara district,4,273289.0,odisha,2020
24636680.0,cuttack district,4,732786.0,odisha,2020
5877848.0,rayagada district,1,150744.0,odisha,2021
5295303.0,koraput district,1,169607.0,odisha,2021
1655456.0,malkangiri district,1,59019.0,odisha,2021
8185242.0,sambalpur district,1,256784.0,odisha,2021
6105047.0,kalahandi district,1,211780.0,odisha,2021
9789441.0,anugul district,1,315065.0,odisha,2021
22659997.0,ganjam district,1,721311.0,odisha,2021
16338718.0,jajapur district,1,484003.0,odisha,2021
5256946.0,bargarh district,1,217540.0,odisha,2021
8034030.0,dhenkanal district,1,253469.0,odisha,2021
10503983.0,bhadrak district,1,366825.0,odisha,2021
1824578.0,nuapada district,1,71558.0,odisha,2021
10953093.0,kendujhar district,1,352967.0,odisha,2021
7758426.0,mayurbhanj district,1,318465.0,odisha,2021
5914718.0,jharsuguda district,1,178481.0,odisha,2021
2180242.0,kandhamal district,1,83432.0,odisha,2021
1031539.0,deogarh district,1,37397.0,odisha,2021
12987159.0,sundargarh district,1,450776.0,odisha,2021
9094056.0,jagatsinghapur district,1,300122.0,odisha,2021
6473331.0,balangir district,1,238380.0,odisha,2021
14507340.0,baleshwar district,1,557273.0,odisha,2021
13992697.0,puri district,1,431553.0,odisha,2021
2395249.0,sonepur district,1,94551.0,odisha,2021
63590946.0,khordha district,1,1415897.0,odisha,2021
1553860.0,boudh district,1,58177.0,odisha,2021
2771507.0,gajapati district,1,74629.0,odisha,2021
5903431.0,nayagarh district,1,198238.0,odisha,2021
2514529.0,nabarangpur district,1,86833.0,odisha,2021
8928474.0,kendrapara district,1,293287.0,odisha,2021
27238288.0,cuttack district,1,784846.0,odisha,2021
11968717.0,rayagada district,2,161874.0,odisha,2021
12614422.0,koraput district,2,182181.0,odisha,2021
5010275.0,malkangiri district,2,63880.0,odisha,2021
11542753.0,sambalpur district,2,275001.0,odisha,2021
12075656.0,kalahandi district,2,227704.0,odisha,2021
13461863.0,anugul district,2,338114.0,odisha,2021
27608178.0,ganjam district,2,772409.0,odisha,2021
15539082.0,jajapur district,2,518570.0,odisha,2021
9225430.0,bargarh district,2,233243.0,odisha,2021
11854300.0,dhenkanal district,2,271626.0,odisha,2021
10893119.0,bhadrak district,2,392928.0,odisha,2021
4903840.0,nuapada district,2,77158.0,odisha,2021
19018016.0,kendujhar district,2,379263.0,odisha,2021
14693303.0,mayurbhanj district,2,342898.0,odisha,2021
6410583.0,jharsuguda district,2,191043.0,odisha,2021
5961388.0,kandhamal district,2,89548.0,odisha,2021
3282902.0,deogarh district,2,40332.0,odisha,2021
18200575.0,sundargarh district,2,482937.0,odisha,2021
8665991.0,jagatsinghapur district,2,321155.0,odisha,2021
12318530.0,balangir district,2,256186.0,odisha,2021
14433914.0,baleshwar district,2,596366.0,odisha,2021
13385190.0,puri district,2,462146.0,odisha,2021
4584965.0,sonepur district,2,101584.0,odisha,2021
41038670.0,khordha district,2,1511068.0,odisha,2021
3741556.0,boudh district,2,62600.0,odisha,2021
6162465.0,gajapati district,2,80263.0,odisha,2021
8448067.0,nayagarh district,2,212420.0,odisha,2021
7567759.0,nabarangpur district,2,93780.0,odisha,2021
9803145.0,kendrapara district,2,313828.0,odisha,2021
23161840.0,cuttack district,2,838924.0,odisha,2021
16760831.0,rayagada district,3,174728.0,odisha,2021
19367873.0,koraput district,3,196851.0,odisha,2021
7180765.0,malkangiri district,3,69669.0,odisha,2021
15869804.0,sambalpur district,3,296251.0,odisha,2021
17464237.0,kalahandi district,3,246601.0,odisha,2021
17878073.0,anugul district,3,364818.0,odisha,2021
33950452.0,ganjam district,3,831869.0,odisha,2021
19161874.0,jajapur district,3,558822.0,odisha,2021
13182847.0,bargarh district,3,252144.0,odisha,2021
15108969.0,dhenkanal district,3,292800.0,odisha,2021
13467683.0,bhadrak district,3,423068.0,odisha,2021
7525872.0,nuapada district,3,83716.0,odisha,2021
25107639.0,kendujhar district,3,410049.0,odisha,2021
20700116.0,mayurbhanj district,3,371425.0,odisha,2021
8885748.0,jharsuguda district,3,205663.0,odisha,2021
9090971.0,kandhamal district,3,96862.0,odisha,2021
4653968.0,deogarh district,3,43737.0,odisha,2021
25326483.0,sundargarh district,3,520155.0,odisha,2021
10720210.0,jagatsinghapur district,3,345234.0,odisha,2021
17707579.0,balangir district,3,277146.0,odisha,2021
18593887.0,baleshwar district,3,641826.0,odisha,2021
17210743.0,puri district,3,497069.0,odisha,2021
6096184.0,sonepur district,3,109924.0,odisha,2021
54826366.0,khordha district,3,1618171.0,odisha,2021
5211233.0,boudh district,3,67782.0,odisha,2021
8993662.0,gajapati district,3,86765.0,odisha,2021
10186197.0,nayagarh district,3,228677.0,odisha,2021
11629745.0,nabarangpur district,3,102244.0,odisha,2021
11487316.0,kendrapara district,3,337718.0,odisha,2021
29532377.0,cuttack district,3,900706.0,odisha,2021
11692290.0,rayagada district,4,187562.0,odisha,2021
12137241.0,koraput district,4,211160.0,odisha,2021
3760894.0,malkangiri district,4,75114.0,odisha,2021
15914880.0,sambalpur district,4,317259.0,odisha,2021
12924135.0,kalahandi district,4,264773.0,odisha,2021
17480548.0,anugul district,4,390981.0,odisha,2021
43221176.0,ganjam district,4,889686.0,odisha,2021
31222102.0,jajapur district,4,598043.0,odisha,2021
11531339.0,bargarh district,4,270113.0,odisha,2021
14877091.0,dhenkanal district,4,313502.0,odisha,2021
20733469.0,bhadrak district,4,452384.0,odisha,2021
4390762.0,nuapada district,4,90146.0,odisha,2021
21635153.0,kendujhar district,4,440078.0,odisha,2021
15901243.0,mayurbhanj district,4,399076.0,odisha,2021
11963212.0,jharsuguda district,4,220010.0,odisha,2021
4452108.0,kandhamal district,4,103926.0,odisha,2021
1991762.0,deogarh district,4,47096.0,odisha,2021
25758922.0,sundargarh district,4,556973.0,odisha,2021
17301864.0,jagatsinghapur district,4,368959.0,odisha,2021
13714912.0,balangir district,4,297438.0,odisha,2021
28631052.0,baleshwar district,4,685881.0,odisha,2021
26165403.0,puri district,4,531127.0,odisha,2021
4637687.0,sonepur district,4,117909.0,odisha,2021
103883281.0,khordha district,4,1725313.0,odisha,2021
2992225.0,boudh district,4,72717.0,odisha,2021
5454899.0,gajapati district,4,93201.0,odisha,2021
10314176.0,nayagarh district,4,244622.0,odisha,2021
6115274.0,nabarangpur district,4,110406.0,odisha,2021
17130729.0,kendrapara district,4,361439.0,odisha,2021
49421617.0,cuttack district,4,962341.0,odisha,2021
27904765.0,rayagada district,1,199745.0,odisha,2022
39781670.0,koraput district,1,224651.0,odisha,2022
18234967.0,malkangiri district,1,80251.0,odisha,2022
22839033.0,sambalpur district,1,337359.0,odisha,2022
30504810.0,kalahandi district,1,282939.0,odisha,2022
17717957.0,anugul district,1,416483.0,odisha,2022
35224808.0,ganjam district,1,946066.0,odisha,2022
13870670.0,jajapur district,1,636291.0,odisha,2022
21570405.0,bargarh district,1,288188.0,odisha,2022
18904610.0,dhenkanal district,1,334288.0,odisha,2022
11229503.0,bhadrak district,1,481063.0,odisha,2022
14268956.0,nuapada district,1,96377.0,odisha,2022
38823385.0,kendujhar district,1,469295.0,odisha,2022
37004061.0,mayurbhanj district,1,426398.0,odisha,2022
10212241.0,jharsuguda district,1,234082.0,odisha,2022
16470623.0,kandhamal district,1,110888.0,odisha,2022
8099241.0,deogarh district,1,50320.0,odisha,2022
40157197.0,sundargarh district,1,592346.0,odisha,2022
6174742.0,jagatsinghapur district,1,392154.0,odisha,2022
28639512.0,balangir district,1,317138.0,odisha,2022
15519468.0,baleshwar district,1,728990.0,odisha,2022
14364283.0,puri district,1,564442.0,odisha,2022
10956996.0,sonepur district,1,125997.0,odisha,2022
23177026.0,khordha district,1,1827307.0,odisha,2022
8481506.0,boudh district,1,77892.0,odisha,2022
16191101.0,gajapati district,1,99565.0,odisha,2022
11960161.0,nayagarh district,1,260324.0,odisha,2022
27644841.0,nabarangpur district,1,117939.0,odisha,2022
10109615.0,kendrapara district,1,384475.0,odisha,2022
17817312.0,cuttack district,1,1021526.0,odisha,2022
31430424.0,rayagada district,2,211140.0,odisha,2022
47274564.0,koraput district,2,237081.0,odisha,2022
19891279.0,malkangiri district,2,84884.0,odisha,2022
25229949.0,sambalpur district,2,356271.0,odisha,2022
32115481.0,kalahandi district,2,299472.0,odisha,2022
19193666.0,anugul district,2,440242.0,odisha,2022
39525025.0,ganjam district,2,999398.0,odisha,2022
14113435.0,jajapur district,2,672209.0,odisha,2022
23608819.0,bargarh district,2,304554.0,odisha,2022
22673681.0,dhenkanal district,2,353317.0,odisha,2022
11401607.0,bhadrak district,2,507695.0,odisha,2022
15706025.0,nuapada district,2,101852.0,odisha,2022
42781421.0,kendujhar district,2,496154.0,odisha,2022
41951412.0,mayurbhanj district,2,451049.0,odisha,2022
10509895.0,jharsuguda district,2,247348.0,odisha,2022
18747026.0,kandhamal district,2,117216.0,odisha,2022
9142000.0,deogarh district,2,53242.0,odisha,2022
44748581.0,sundargarh district,2,625606.0,odisha,2022
6001985.0,jagatsinghapur district,2,414004.0,odisha,2022
30546407.0,balangir district,2,335510.0,odisha,2022
16393327.0,baleshwar district,2,769737.0,odisha,2022
13831227.0,puri district,2,595694.0,odisha,2022
10960661.0,sonepur district,2,133295.0,odisha,2022
22124501.0,khordha district,2,1924289.0,odisha,2022
9202348.0,boudh district,2,82326.0,odisha,2022
18586944.0,gajapati district,2,105268.0,odisha,2022
13931319.0,nayagarh district,2,274898.0,odisha,2022
31033185.0,nabarangpur district,2,124828.0,odisha,2022
10419790.0,kendrapara district,2,406125.0,odisha,2022
17235109.0,cuttack district,2,1077286.0,odisha,2022
33945163.0,rayagada district,3,222586.0,odisha,2022
53647667.0,koraput district,3,249470.0,odisha,2022
23837496.0,malkangiri district,3,89362.0,odisha,2022
27943716.0,sambalpur district,3,375127.0,odisha,2022
40099719.0,kalahandi district,3,315775.0,odisha,2022
19729655.0,anugul district,3,464296.0,odisha,2022
38860922.0,ganjam district,3,1054407.0,odisha,2022
13224455.0,jajapur district,3,709685.0,odisha,2022
27614270.0,bargarh district,3,320560.0,odisha,2022
23712251.0,dhenkanal district,3,372560.0,odisha,2022
9788610.0,bhadrak district,3,535581.0,odisha,2022
19020938.0,nuapada district,3,107220.0,odisha,2022
43193575.0,kendujhar district,3,523219.0,odisha,2022
45099249.0,mayurbhanj district,3,475312.0,odisha,2022
11635221.0,jharsuguda district,3,260834.0,odisha,2022
20408655.0,kandhamal district,3,123544.0,odisha,2022
8639893.0,deogarh district,3,55962.0,odisha,2022
49671724.0,sundargarh district,3,658859.0,odisha,2022
5968654.0,jagatsinghapur district,3,436498.0,odisha,2022
39157906.0,balangir district,3,353484.0,odisha,2022
15492753.0,baleshwar district,3,812109.0,odisha,2022
12891436.0,puri district,3,627710.0,odisha,2022
12360126.0,sonepur district,3,140448.0,odisha,2022
20626170.0,khordha district,3,2025108.0,odisha,2022
11356098.0,boudh district,3,86776.0,odisha,2022
18699712.0,gajapati district,3,111136.0,odisha,2022
14922946.0,nayagarh district,3,290094.0,odisha,2022
36138099.0,nabarangpur district,3,131269.0,odisha,2022
10854747.0,kendrapara district,3,428410.0,odisha,2022
16934098.0,cuttack district,3,1135881.0,odisha,2022
14316175.0,rayagada district,4,233250.0,odisha,2022
16992431.0,koraput district,4,260639.0,odisha,2022
6342406.0,malkangiri district,4,93093.0,odisha,2022
21257755.0,sambalpur district,4,392612.0,odisha,2022
18366255.0,kalahandi district,4,330196.0,odisha,2022
22286387.0,anugul district,4,486514.0,odisha,2022
51733365.0,ganjam district,4,1105095.0,odisha,2022
41705177.0,jajapur district,4,743948.0,odisha,2022
16393602.0,bargarh district,4,334060.0,odisha,2022
18946953.0,dhenkanal district,4,389751.0,odisha,2022
26309764.0,bhadrak district,4,560896.0,odisha,2022
6654100.0,nuapada district,4,111771.0,odisha,2022
28270009.0,kendujhar district,4,547019.0,odisha,2022
22223760.0,mayurbhanj district,4,495920.0,odisha,2022
15959473.0,jharsuguda district,4,273411.0,odisha,2022
5092507.0,kandhamal district,4,129217.0,odisha,2022
2499036.0,deogarh district,4,58213.0,odisha,2022
36013906.0,sundargarh district,4,689753.0,odisha,2022
21518826.0,jagatsinghapur district,4,457355.0,odisha,2022
18504795.0,balangir district,4,369088.0,odisha,2022
38032263.0,baleshwar district,4,850800.0,odisha,2022
32735944.0,puri district,4,657668.0,odisha,2022
6082316.0,sonepur district,4,146518.0,odisha,2022
121676587.0,khordha district,4,2124474.0,odisha,2022
3930821.0,boudh district,4,90477.0,odisha,2022
6529748.0,gajapati district,4,116235.0,odisha,2022
12978384.0,nayagarh district,4,303718.0,odisha,2022
9757473.0,nabarangpur district,4,136384.0,odisha,2022
22329029.0,kendrapara district,4,448239.0,odisha,2022
60660007.0,cuttack district,4,1190925.0,odisha,2022
0.0,karaikal district,1,3628.0,puducherry,2018
0.0,puducherry district,1,42117.0,puducherry,2018
0.0,yanam district,1,2500.0,puducherry,2018
0.0,mahe district,1,1073.0,puducherry,2018
0.0,karaikal district,2,5393.0,puducherry,2018
0.0,puducherry district,2,55513.0,puducherry,2018
0.0,yanam district,2,3232.0,puducherry,2018
0.0,mahe district,2,1442.0,puducherry,2018
0.0,karaikal district,3,7174.0,puducherry,2018
0.0,puducherry district,3,68634.0,puducherry,2018
0.0,yanam district,3,3926.0,puducherry,2018
0.0,mahe district,3,1812.0,puducherry,2018
0.0,karaikal district,4,9578.0,puducherry,2018
0.0,puducherry district,4,92629.0,puducherry,2018
0.0,yanam district,4,4901.0,puducherry,2018
0.0,mahe district,4,2386.0,puducherry,2018
0.0,karaikal district,1,11549.0,puducherry,2019
0.0,puducherry district,1,112798.0,puducherry,2019
0.0,yanam district,1,5814.0,puducherry,2019
0.0,mahe district,1,2898.0,puducherry,2019
45356.0,karaikal district,2,13827.0,puducherry,2019
566583.0,puducherry district,2,132703.0,puducherry,2019
39930.0,yanam district,2,6485.0,puducherry,2019
10063.0,mahe district,2,3443.0,puducherry,2019
175756.0,karaikal district,3,15875.0,puducherry,2019
2105679.0,puducherry district,3,150642.0,puducherry,2019
158152.0,yanam district,3,7342.0,puducherry,2019
37335.0,mahe district,3,4009.0,puducherry,2019
230172.0,karaikal district,4,18134.0,puducherry,2019
2763947.0,puducherry district,4,173175.0,puducherry,2019
220025.0,yanam district,4,8287.0,puducherry,2019
48978.0,mahe district,4,4696.0,puducherry,2019
261910.0,karaikal district,1,20775.0,puducherry,2020
3223716.0,puducherry district,1,195398.0,puducherry,2020
278779.0,yanam district,1,9266.0,puducherry,2020
56538.0,mahe district,1,5469.0,puducherry,2020
239666.0,karaikal district,2,23612.0,puducherry,2020
2472371.0,puducherry district,2,215429.0,puducherry,2020
283991.0,yanam district,2,10164.0,puducherry,2020
61580.0,mahe district,2,6395.0,puducherry,2020
303955.0,karaikal district,3,26910.0,puducherry,2020
3437500.0,puducherry district,3,239707.0,puducherry,2020
396823.0,yanam district,3,11054.0,puducherry,2020
83881.0,mahe district,3,7502.0,puducherry,2020
444319.0,karaikal district,4,30982.0,puducherry,2020
5242950.0,puducherry district,4,267946.0,puducherry,2020
565602.0,yanam district,4,12131.0,puducherry,2020
124265.0,mahe district,4,8567.0,puducherry,2020
582052.0,karaikal district,1,33876.0,puducherry,2021
6568964.0,puducherry district,1,290107.0,puducherry,2021
612423.0,yanam district,1,13005.0,puducherry,2021
151068.0,mahe district,1,9291.0,puducherry,2021
493882.0,karaikal district,2,36328.0,puducherry,2021
4103659.0,puducherry district,2,309892.0,puducherry,2021
479412.0,yanam district,2,13854.0,puducherry,2021
101963.0,mahe district,2,9887.0,puducherry,2021
657821.0,karaikal district,3,39011.0,puducherry,2021
5490447.0,puducherry district,3,332193.0,puducherry,2021
611578.0,yanam district,3,14823.0,puducherry,2021
139746.0,mahe district,3,10582.0,puducherry,2021
1155805.0,karaikal district,4,41695.0,puducherry,2021
11785427.0,puducherry district,4,354425.0,puducherry,2021
1029025.0,yanam district,4,15809.0,puducherry,2021
287311.0,mahe district,4,11238.0,puducherry,2021
667015.0,karaikal district,1,44201.0,puducherry,2022
2813406.0,puducherry district,1,375238.0,puducherry,2022
383417.0,yanam district,1,16747.0,puducherry,2022
74819.0,mahe district,1,11865.0,puducherry,2022
782743.0,karaikal district,2,46573.0,puducherry,2022
2718826.0,puducherry district,2,394977.0,puducherry,2022
253293.0,yanam district,2,17644.0,puducherry,2022
75428.0,mahe district,2,12469.0,puducherry,2022
1156331.0,karaikal district,3,49034.0,puducherry,2022
2728263.0,puducherry district,3,415847.0,puducherry,2022
212475.0,yanam district,3,18606.0,puducherry,2022
89842.0,mahe district,3,13083.0,puducherry,2022
2116333.0,karaikal district,4,51364.0,puducherry,2022
20318650.0,puducherry district,4,436067.0,puducherry,2022
1250177.0,yanam district,4,19579.0,puducherry,2022
459024.0,mahe district,4,13639.0,puducherry,2022
0.0,shahid bhagat singh nagar district,1,7519.0,punjab,2018
0.0,fazilka district,1,44823.0,punjab,2018
0.0,barnala district,1,12242.0,punjab,2018
0.0,mansa district,1,20521.0,punjab,2018
0.0,ludhiana district,1,168625.0,punjab,2018
0.0,sri muktsar sahib district,1,21239.0,punjab,2018
0.0,patiala district,1,66507.0,punjab,2018
0.0,pathankot district,1,20420.0,punjab,2018
0.0,fatehgarh sahib district,1,14764.0,punjab,2018
0.0,rupnagar district,1,17004.0,punjab,2018
0.0,tarn taran district,1,11244.0,punjab,2018
